timeline,q,cap,K,period,pattern,victim,max_elapsed,argmax_session,c_actual,within_cap,violation_gt40
impl,25,3,6,1,all-max,,37,0,920,1,0
impl,25,3,6,1,victim-max,0,37,0,920,1,0
impl,25,3,6,1,others-max,0,37,1,920,1,0
impl,25,3,6,1,victim-max,3,37,3,920,1,0
impl,25,3,6,1,others-max,3,37,0,920,1,0
impl,25,3,6,1,victim-max,5,37,5,920,1,0
impl,25,3,6,1,others-max,5,37,0,920,1,0
impl,25,3,6,1,front-max,,22,0,539,1,0
impl,25,3,6,1,back-max,,26,0,575,1,0
impl,25,3,6,1,tail-max,,22,5,341,1,0
impl,25,3,6,2,all-max,,38,1,920,1,0
impl,25,3,6,2,victim-max,0,37,0,920,1,0
impl,25,3,6,2,others-max,0,37,1,920,1,0
impl,25,3,6,2,victim-max,3,37,3,920,1,0
impl,25,3,6,2,others-max,3,37,0,920,1,0
impl,25,3,6,2,victim-max,5,37,5,920,1,0
impl,25,3,6,2,others-max,5,37,0,920,1,0
impl,25,3,6,2,front-max,,22,0,539,1,0
impl,25,3,6,2,back-max,,25,2,575,1,0
impl,25,3,6,2,tail-max,,20,5,341,1,0
impl,25,3,6,3,all-max,,38,0,920,1,0
impl,25,3,6,3,victim-max,0,37,0,920,1,0
impl,25,3,6,3,others-max,0,37,1,920,1,0
impl,25,3,6,3,victim-max,3,37,3,920,1,0
impl,25,3,6,3,others-max,3,37,0,920,1,0
impl,25,3,6,3,victim-max,5,37,5,920,1,0
impl,25,3,6,3,others-max,5,37,0,920,1,0
impl,25,3,6,3,front-max,,22,0,539,1,0
impl,25,3,6,3,back-max,,24,0,575,1,0
impl,25,3,6,3,tail-max,,21,5,341,1,0
impl,25,3,6,5,all-max,,37,0,920,1,0
impl,25,3,6,5,victim-max,0,37,0,920,1,0
impl,25,3,6,5,others-max,0,37,1,920,1,0
impl,25,3,6,5,victim-max,3,37,3,920,1,0
impl,25,3,6,5,others-max,3,37,0,920,1,0
impl,25,3,6,5,victim-max,5,37,5,920,1,0
impl,25,3,6,5,others-max,5,37,0,920,1,0
impl,25,3,6,5,front-max,,22,0,539,1,0
impl,25,3,6,5,back-max,,24,0,575,1,0
impl,25,3,6,5,tail-max,,20,5,341,1,0
impl,25,3,7,1,all-max,,38,1,920,1,0
impl,25,3,7,1,victim-max,0,37,0,920,1,0
impl,25,3,7,1,others-max,0,37,1,920,1,0
impl,25,3,7,1,victim-max,3,37,3,920,1,0
impl,25,3,7,1,others-max,3,37,0,920,1,0
impl,25,3,7,1,victim-max,6,37,6,920,1,0
impl,25,3,7,1,others-max,6,37,0,920,1,0
impl,25,3,7,1,front-max,,22,0,539,1,0
impl,25,3,7,1,back-max,,26,0,575,1,0
impl,25,3,7,1,tail-max,,22,6,341,1,0
impl,25,3,7,2,all-max,,37,0,920,1,0
impl,25,3,7,2,victim-max,0,37,0,920,1,0
impl,25,3,7,2,others-max,0,37,1,920,1,0
impl,25,3,7,2,victim-max,3,37,3,920,1,0
impl,25,3,7,2,others-max,3,37,0,920,1,0
impl,25,3,7,2,victim-max,6,37,6,920,1,0
impl,25,3,7,2,others-max,6,37,0,920,1,0
impl,25,3,7,2,front-max,,22,0,539,1,0
impl,25,3,7,2,back-max,,25,0,575,1,0
impl,25,3,7,2,tail-max,,20,6,341,1,0
impl,25,3,7,3,all-max,,37,0,920,1,0
impl,25,3,7,3,victim-max,0,37,0,920,1,0
impl,25,3,7,3,others-max,0,37,1,920,1,0
impl,25,3,7,3,victim-max,3,37,3,920,1,0
impl,25,3,7,3,others-max,3,37,0,920,1,0
impl,25,3,7,3,victim-max,6,37,6,920,1,0
impl,25,3,7,3,others-max,6,37,0,920,1,0
impl,25,3,7,3,front-max,,22,0,539,1,0
impl,25,3,7,3,back-max,,24,1,575,1,0
impl,25,3,7,3,tail-max,,21,6,341,1,0
impl,25,3,7,5,all-max,,37,0,920,1,0
impl,25,3,7,5,victim-max,0,37,0,920,1,0
impl,25,3,7,5,others-max,0,38,1,920,1,0
impl,25,3,7,5,victim-max,3,37,3,920,1,0
impl,25,3,7,5,others-max,3,37,0,920,1,0
impl,25,3,7,5,victim-max,6,37,6,920,1,0
impl,25,3,7,5,others-max,6,37,0,920,1,0
impl,25,3,7,5,front-max,,22,0,539,1,0
impl,25,3,7,5,back-max,,24,0,575,1,0
impl,25,3,7,5,tail-max,,20,6,341,1,0
impl,25,3,8,1,all-max,,38,1,920,1,0
impl,25,3,8,1,victim-max,0,37,0,920,1,0
impl,25,3,8,1,others-max,0,37,1,920,1,0
impl,25,3,8,1,victim-max,4,37,4,920,1,0
impl,25,3,8,1,others-max,4,37,0,920,1,0
impl,25,3,8,1,victim-max,7,37,7,920,1,0
impl,25,3,8,1,others-max,7,37,0,920,1,0
impl,25,3,8,1,front-max,,22,0,539,1,0
impl,25,3,8,1,back-max,,26,0,575,1,0
impl,25,3,8,1,tail-max,,22,7,341,1,0
impl,25,3,8,2,all-max,,37,0,920,1,0
impl,25,3,8,2,victim-max,0,37,0,920,1,0
impl,25,3,8,2,others-max,0,37,1,920,1,0
impl,25,3,8,2,victim-max,4,37,4,920,1,0
impl,25,3,8,2,others-max,4,37,0,920,1,0
impl,25,3,8,2,victim-max,7,37,7,920,1,0
impl,25,3,8,2,others-max,7,37,0,920,1,0
impl,25,3,8,2,front-max,,22,0,539,1,0
impl,25,3,8,2,back-max,,25,4,575,1,0
impl,25,3,8,2,tail-max,,20,7,341,1,0
impl,25,3,8,3,all-max,,37,0,920,1,0
impl,25,3,8,3,victim-max,0,37,0,920,1,0
impl,25,3,8,3,others-max,0,37,1,920,1,0
impl,25,3,8,3,victim-max,4,37,4,920,1,0
impl,25,3,8,3,others-max,4,37,0,920,1,0
impl,25,3,8,3,victim-max,7,37,7,920,1,0
impl,25,3,8,3,others-max,7,37,0,920,1,0
impl,25,3,8,3,front-max,,22,0,539,1,0
impl,25,3,8,3,back-max,,24,2,575,1,0
impl,25,3,8,3,tail-max,,21,7,341,1,0
impl,25,3,8,5,all-max,,38,0,920,1,0
impl,25,3,8,5,victim-max,0,37,0,920,1,0
impl,25,3,8,5,others-max,0,38,1,920,1,0
impl,25,3,8,5,victim-max,4,37,4,920,1,0
impl,25,3,8,5,others-max,4,37,0,920,1,0
impl,25,3,8,5,victim-max,7,37,7,920,1,0
impl,25,3,8,5,others-max,7,37,0,920,1,0
impl,25,3,8,5,front-max,,22,0,539,1,0
impl,25,3,8,5,back-max,,24,0,575,1,0
impl,25,3,8,5,tail-max,,20,7,341,1,0
impl,25,3,9,1,all-max,,38,0,920,1,0
impl,25,3,9,1,victim-max,0,37,0,920,1,0
impl,25,3,9,1,others-max,0,37,1,920,1,0
impl,25,3,9,1,victim-max,4,37,4,920,1,0
impl,25,3,9,1,others-max,4,37,0,920,1,0
impl,25,3,9,1,victim-max,8,37,8,920,1,0
impl,25,3,9,1,others-max,8,37,0,920,1,0
impl,25,3,9,1,front-max,,22,0,539,1,0
impl,25,3,9,1,back-max,,26,3,575,1,0
impl,25,3,9,1,tail-max,,22,8,341,1,0
impl,25,3,9,2,all-max,,37,0,920,1,0
impl,25,3,9,2,victim-max,0,37,0,920,1,0
impl,25,3,9,2,others-max,0,37,1,920,1,0
impl,25,3,9,2,victim-max,4,37,4,920,1,0
impl,25,3,9,2,others-max,4,37,0,920,1,0
impl,25,3,9,2,victim-max,8,37,8,920,1,0
impl,25,3,9,2,others-max,8,37,0,920,1,0
impl,25,3,9,2,front-max,,22,0,539,1,0
impl,25,3,9,2,back-max,,25,6,575,1,0
impl,25,3,9,2,tail-max,,20,8,341,1,0
impl,25,3,9,3,all-max,,38,2,920,1,0
impl,25,3,9,3,victim-max,0,37,0,920,1,0
impl,25,3,9,3,others-max,0,37,1,920,1,0
impl,25,3,9,3,victim-max,4,37,4,920,1,0
impl,25,3,9,3,others-max,4,37,0,920,1,0
impl,25,3,9,3,victim-max,8,37,8,920,1,0
impl,25,3,9,3,others-max,8,37,0,920,1,0
impl,25,3,9,3,front-max,,22,0,539,1,0
impl,25,3,9,3,back-max,,24,3,575,1,0
impl,25,3,9,3,tail-max,,21,8,341,1,0
impl,25,3,9,5,all-max,,38,0,920,1,0
impl,25,3,9,5,victim-max,0,37,0,920,1,0
impl,25,3,9,5,others-max,0,38,1,920,1,0
impl,25,3,9,5,victim-max,4,37,4,920,1,0
impl,25,3,9,5,others-max,4,37,0,920,1,0
impl,25,3,9,5,victim-max,8,37,8,920,1,0
impl,25,3,9,5,others-max,8,38,0,920,1,0
impl,25,3,9,5,front-max,,22,0,539,1,0
impl,25,3,9,5,back-max,,24,0,575,1,0
impl,25,3,9,5,tail-max,,20,8,341,1,0
impl,25,3,10,1,all-max,,38,1,920,1,0
impl,25,3,10,1,victim-max,0,37,0,920,1,0
impl,25,3,10,1,others-max,0,37,1,920,1,0
impl,25,3,10,1,victim-max,5,37,5,920,1,0
impl,25,3,10,1,others-max,5,37,0,920,1,0
impl,25,3,10,1,victim-max,9,37,9,920,1,0
impl,25,3,10,1,others-max,9,37,0,920,1,0
impl,25,3,10,1,front-max,,22,0,539,1,0
impl,25,3,10,1,back-max,,26,3,575,1,0
impl,25,3,10,1,tail-max,,22,9,341,1,0
impl,25,3,10,2,all-max,,38,0,920,1,0
impl,25,3,10,2,victim-max,0,37,0,920,1,0
impl,25,3,10,2,others-max,0,37,1,920,1,0
impl,25,3,10,2,victim-max,5,37,5,920,1,0
impl,25,3,10,2,others-max,5,37,0,920,1,0
impl,25,3,10,2,victim-max,9,37,9,920,1,0
impl,25,3,10,2,others-max,9,37,0,920,1,0
impl,25,3,10,2,front-max,,23,0,539,1,0
impl,25,3,10,2,back-max,,25,6,575,1,0
impl,25,3,10,2,tail-max,,20,9,341,1,0
impl,25,3,10,3,all-max,,38,2,920,1,0
impl,25,3,10,3,victim-max,0,37,0,920,1,0
impl,25,3,10,3,others-max,0,37,1,920,1,0
impl,25,3,10,3,victim-max,5,37,5,920,1,0
impl,25,3,10,3,others-max,5,37,0,920,1,0
impl,25,3,10,3,victim-max,9,37,9,920,1,0
impl,25,3,10,3,others-max,9,37,0,920,1,0
impl,25,3,10,3,front-max,,22,0,539,1,0
impl,25,3,10,3,back-max,,24,4,575,1,0
impl,25,3,10,3,tail-max,,21,9,341,1,0
impl,25,3,10,5,all-max,,38,0,920,1,0
impl,25,3,10,5,victim-max,0,37,0,920,1,0
impl,25,3,10,5,others-max,0,38,1,920,1,0
impl,25,3,10,5,victim-max,5,37,5,920,1,0
impl,25,3,10,5,others-max,5,37,0,920,1,0
impl,25,3,10,5,victim-max,9,37,9,920,1,0
impl,25,3,10,5,others-max,9,38,0,920,1,0
impl,25,3,10,5,front-max,,22,0,539,1,0
impl,25,3,10,5,back-max,,24,0,575,1,0
impl,25,3,10,5,tail-max,,20,9,341,1,0
impl,25,3,11,1,all-max,,37,0,920,1,0
impl,25,3,11,1,victim-max,0,37,0,920,1,0
impl,25,3,11,1,others-max,0,37,1,920,1,0
impl,25,3,11,1,victim-max,5,37,5,920,1,0
impl,25,3,11,1,others-max,5,37,0,920,1,0
impl,25,3,11,1,victim-max,10,37,10,920,1,0
impl,25,3,11,1,others-max,10,37,0,920,1,0
impl,25,3,11,1,front-max,,22,0,539,1,0
impl,25,3,11,1,back-max,,25,0,575,1,0
impl,25,3,11,1,tail-max,,22,10,341,1,0
impl,25,3,11,2,all-max,,37,0,920,1,0
impl,25,3,11,2,victim-max,0,37,0,920,1,0
impl,25,3,11,2,others-max,0,37,1,920,1,0
impl,25,3,11,2,victim-max,5,37,5,920,1,0
impl,25,3,11,2,others-max,5,37,0,920,1,0
impl,25,3,11,2,victim-max,10,37,10,920,1,0
impl,25,3,11,2,others-max,10,37,0,920,1,0
impl,25,3,11,2,front-max,,23,0,539,1,0
impl,25,3,11,2,back-max,,24,1,575,1,0
impl,25,3,11,2,tail-max,,20,10,341,1,0
impl,25,3,11,3,all-max,,38,2,920,1,0
impl,25,3,11,3,victim-max,0,37,0,920,1,0
impl,25,3,11,3,others-max,0,37,1,920,1,0
impl,25,3,11,3,victim-max,5,37,5,920,1,0
impl,25,3,11,3,others-max,5,37,0,920,1,0
impl,25,3,11,3,victim-max,10,37,10,920,1,0
impl,25,3,11,3,others-max,10,37,0,920,1,0
impl,25,3,11,3,front-max,,22,0,539,1,0
impl,25,3,11,3,back-max,,24,5,575,1,0
impl,25,3,11,3,tail-max,,21,10,341,1,0
impl,25,3,11,5,all-max,,38,0,920,1,0
impl,25,3,11,5,victim-max,0,37,0,920,1,0
impl,25,3,11,5,others-max,0,38,1,920,1,0
impl,25,3,11,5,victim-max,5,37,5,920,1,0
impl,25,3,11,5,others-max,5,37,0,920,1,0
impl,25,3,11,5,victim-max,10,37,10,920,1,0
impl,25,3,11,5,others-max,10,38,0,920,1,0
impl,25,3,11,5,front-max,,22,0,539,1,0
impl,25,3,11,5,back-max,,24,0,575,1,0
impl,25,3,11,5,tail-max,,20,10,341,1,0
impl,25,3,12,1,all-max,,38,2,920,1,0
impl,25,3,12,1,victim-max,0,37,0,920,1,0
impl,25,3,12,1,others-max,0,37,1,920,1,0
impl,25,3,12,1,victim-max,6,37,6,920,1,0
impl,25,3,12,1,others-max,6,37,0,920,1,0
impl,25,3,12,1,victim-max,11,37,11,920,1,0
impl,25,3,12,1,others-max,11,37,0,920,1,0
impl,25,3,12,1,front-max,,22,0,539,1,0
impl,25,3,12,1,back-max,,25,1,575,1,0
impl,25,3,12,1,tail-max,,22,11,341,1,0
impl,25,3,12,2,all-max,,38,1,920,1,0
impl,25,3,12,2,victim-max,0,37,0,920,1,0
impl,25,3,12,2,others-max,0,37,1,920,1,0
impl,25,3,12,2,victim-max,6,37,6,920,1,0
impl,25,3,12,2,others-max,6,37,0,920,1,0
impl,25,3,12,2,victim-max,11,37,11,920,1,0
impl,25,3,12,2,others-max,11,37,0,920,1,0
impl,25,3,12,2,front-max,,23,0,539,1,0
impl,25,3,12,2,back-max,,25,8,575,1,0
impl,25,3,12,2,tail-max,,20,11,341,1,0
impl,25,3,12,3,all-max,,37,0,920,1,0
impl,25,3,12,3,victim-max,0,37,0,920,1,0
impl,25,3,12,3,others-max,0,37,1,920,1,0
impl,25,3,12,3,victim-max,6,37,6,920,1,0
impl,25,3,12,3,others-max,6,37,0,920,1,0
impl,25,3,12,3,victim-max,11,37,11,920,1,0
impl,25,3,12,3,others-max,11,37,0,920,1,0
impl,25,3,12,3,front-max,,22,0,539,1,0
impl,25,3,12,3,back-max,,24,6,575,1,0
impl,25,3,12,3,tail-max,,21,11,341,1,0
impl,25,3,12,5,all-max,,38,0,920,1,0
impl,25,3,12,5,victim-max,0,37,0,920,1,0
impl,25,3,12,5,others-max,0,38,1,920,1,0
impl,25,3,12,5,victim-max,6,37,6,920,1,0
impl,25,3,12,5,others-max,6,37,0,920,1,0
impl,25,3,12,5,victim-max,11,37,11,920,1,0
impl,25,3,12,5,others-max,11,38,0,920,1,0
impl,25,3,12,5,front-max,,22,0,539,1,0
impl,25,3,12,5,back-max,,24,0,575,1,0
impl,25,3,12,5,tail-max,,20,11,341,1,0
impl,25,3,13,1,all-max,,38,4,920,1,0
impl,25,3,13,1,victim-max,0,37,0,920,1,0
impl,25,3,13,1,others-max,0,37,1,920,1,0
impl,25,3,13,1,victim-max,6,37,6,920,1,0
impl,25,3,13,1,others-max,6,37,0,920,1,0
impl,25,3,13,1,victim-max,12,37,12,920,1,0
impl,25,3,13,1,others-max,12,37,0,920,1,0
impl,25,3,13,1,front-max,,23,1,539,1,0
impl,25,3,13,1,back-max,,25,2,575,1,0
impl,25,3,13,1,tail-max,,22,12,341,1,0
impl,25,3,13,2,all-max,,38,1,920,1,0
impl,25,3,13,2,victim-max,0,37,0,920,1,0
impl,25,3,13,2,others-max,0,37,1,920,1,0
impl,25,3,13,2,victim-max,6,37,6,920,1,0
impl,25,3,13,2,others-max,6,37,0,920,1,0
impl,25,3,13,2,victim-max,12,37,12,920,1,0
impl,25,3,13,2,others-max,12,37,0,920,1,0
impl,25,3,13,2,front-max,,23,0,539,1,0
impl,25,3,13,2,back-max,,25,9,575,1,0
impl,25,3,13,2,tail-max,,20,12,341,1,0
impl,25,3,13,3,all-max,,38,2,920,1,0
impl,25,3,13,3,victim-max,0,37,0,920,1,0
impl,25,3,13,3,others-max,0,37,1,920,1,0
impl,25,3,13,3,victim-max,6,37,6,920,1,0
impl,25,3,13,3,others-max,6,37,0,920,1,0
impl,25,3,13,3,victim-max,12,37,12,920,1,0
impl,25,3,13,3,others-max,12,37,0,920,1,0
impl,25,3,13,3,front-max,,22,0,539,1,0
impl,25,3,13,3,back-max,,24,7,575,1,0
impl,25,3,13,3,tail-max,,21,12,341,1,0
impl,25,3,13,5,all-max,,38,0,920,1,0
impl,25,3,13,5,victim-max,0,37,0,920,1,0
impl,25,3,13,5,others-max,0,38,1,920,1,0
impl,25,3,13,5,victim-max,6,37,6,920,1,0
impl,25,3,13,5,others-max,6,37,0,920,1,0
impl,25,3,13,5,victim-max,12,37,12,920,1,0
impl,25,3,13,5,others-max,12,38,0,920,1,0
impl,25,3,13,5,front-max,,22,0,539,1,0
impl,25,3,13,5,back-max,,24,0,575,1,0
impl,25,3,13,5,tail-max,,20,12,341,1,0
impl,25,3,14,1,all-max,,37,0,920,1,0
impl,25,3,14,1,victim-max,0,37,0,920,1,0
impl,25,3,14,1,others-max,0,37,1,920,1,0
impl,25,3,14,1,victim-max,7,37,7,920,1,0
impl,25,3,14,1,others-max,7,37,0,920,1,0
impl,25,3,14,1,victim-max,13,37,13,920,1,0
impl,25,3,14,1,others-max,13,37,0,920,1,0
impl,25,3,14,1,front-max,,22,0,539,1,0
impl,25,3,14,1,back-max,,25,1,575,1,0
impl,25,3,14,1,tail-max,,22,13,341,1,0
impl,25,3,14,2,all-max,,38,1,920,1,0
impl,25,3,14,2,victim-max,0,37,0,920,1,0
impl,25,3,14,2,others-max,0,37,1,920,1,0
impl,25,3,14,2,victim-max,7,37,7,920,1,0
impl,25,3,14,2,others-max,7,37,0,920,1,0
impl,25,3,14,2,victim-max,13,37,13,920,1,0
impl,25,3,14,2,others-max,13,37,0,920,1,0
impl,25,3,14,2,front-max,,23,0,539,1,0
impl,25,3,14,2,back-max,,24,3,575,1,0
impl,25,3,14,2,tail-max,,20,13,341,1,0
impl,25,3,14,3,all-max,,38,2,920,1,0
impl,25,3,14,3,victim-max,0,37,0,920,1,0
impl,25,3,14,3,others-max,0,37,1,920,1,0
impl,25,3,14,3,victim-max,7,37,7,920,1,0
impl,25,3,14,3,others-max,7,37,0,920,1,0
impl,25,3,14,3,victim-max,13,37,13,920,1,0
impl,25,3,14,3,others-max,13,37,0,920,1,0
impl,25,3,14,3,front-max,,22,0,539,1,0
impl,25,3,14,3,back-max,,24,8,575,1,0
impl,25,3,14,3,tail-max,,21,13,341,1,0
impl,25,3,14,5,all-max,,38,0,920,1,0
impl,25,3,14,5,victim-max,0,37,0,920,1,0
impl,25,3,14,5,others-max,0,38,1,920,1,0
impl,25,3,14,5,victim-max,7,37,7,920,1,0
impl,25,3,14,5,others-max,7,37,0,920,1,0
impl,25,3,14,5,victim-max,13,37,13,920,1,0
impl,25,3,14,5,others-max,13,38,0,920,1,0
impl,25,3,14,5,front-max,,22,0,539,1,0
impl,25,3,14,5,back-max,,24,0,575,1,0
impl,25,3,14,5,tail-max,,20,13,341,1,0
impl,25,3,15,1,all-max,,38,0,920,1,0
impl,25,3,15,1,victim-max,0,37,0,920,1,0
impl,25,3,15,1,others-max,0,37,1,920,1,0
impl,25,3,15,1,victim-max,7,37,7,920,1,0
impl,25,3,15,1,others-max,7,37,0,920,1,0
impl,25,3,15,1,victim-max,14,37,14,920,1,0
impl,25,3,15,1,others-max,14,37,0,920,1,0
impl,25,3,15,1,front-max,,22,0,539,1,0
impl,25,3,15,1,back-max,,25,2,575,1,0
impl,25,3,15,1,tail-max,,22,14,341,1,0
impl,25,3,15,2,all-max,,38,1,920,1,0
impl,25,3,15,2,victim-max,0,37,0,920,1,0
impl,25,3,15,2,others-max,0,37,1,920,1,0
impl,25,3,15,2,victim-max,7,37,7,920,1,0
impl,25,3,15,2,others-max,7,37,0,920,1,0
impl,25,3,15,2,victim-max,14,37,14,920,1,0
impl,25,3,15,2,others-max,14,37,0,920,1,0
impl,25,3,15,2,front-max,,23,0,539,1,0
impl,25,3,15,2,back-max,,24,3,575,1,0
impl,25,3,15,2,tail-max,,20,14,341,1,0
impl,25,3,15,3,all-max,,38,2,920,1,0
impl,25,3,15,3,victim-max,0,37,0,920,1,0
impl,25,3,15,3,others-max,0,37,1,920,1,0
impl,25,3,15,3,victim-max,7,37,7,920,1,0
impl,25,3,15,3,others-max,7,37,0,920,1,0
impl,25,3,15,3,victim-max,14,37,14,920,1,0
impl,25,3,15,3,others-max,14,38,2,920,1,0
impl,25,3,15,3,front-max,,22,0,539,1,0
impl,25,3,15,3,back-max,,24,9,575,1,0
impl,25,3,15,3,tail-max,,21,14,341,1,0
impl,25,3,15,5,all-max,,38,0,920,1,0
impl,25,3,15,5,victim-max,0,37,0,920,1,0
impl,25,3,15,5,others-max,0,38,1,920,1,0
impl,25,3,15,5,victim-max,7,37,7,920,1,0
impl,25,3,15,5,others-max,7,37,0,920,1,0
impl,25,3,15,5,victim-max,14,37,14,920,1,0
impl,25,3,15,5,others-max,14,38,0,920,1,0
impl,25,3,15,5,front-max,,22,0,539,1,0
impl,25,3,15,5,back-max,,24,0,575,1,0
impl,25,3,15,5,tail-max,,20,14,341,1,0
impl,25,3,16,1,all-max,,37,0,920,1,0
impl,25,3,16,1,victim-max,0,37,0,920,1,0
impl,25,3,16,1,others-max,0,37,1,920,1,0
impl,25,3,16,1,victim-max,8,37,8,920,1,0
impl,25,3,16,1,others-max,8,37,0,920,1,0
impl,25,3,16,1,victim-max,15,37,15,920,1,0
impl,25,3,16,1,others-max,15,37,0,920,1,0
impl,25,3,16,1,front-max,,22,0,539,1,0
impl,25,3,16,1,back-max,,25,1,575,1,0
impl,25,3,16,1,tail-max,,22,15,341,1,0
impl,25,3,16,2,all-max,,38,1,920,1,0
impl,25,3,16,2,victim-max,0,37,0,920,1,0
impl,25,3,16,2,others-max,0,37,1,920,1,0
impl,25,3,16,2,victim-max,8,37,8,920,1,0
impl,25,3,16,2,others-max,8,37,0,920,1,0
impl,25,3,16,2,victim-max,15,37,15,920,1,0
impl,25,3,16,2,others-max,15,37,0,920,1,0
impl,25,3,16,2,front-max,,23,0,539,1,0
impl,25,3,16,2,back-max,,24,3,575,1,0
impl,25,3,16,2,tail-max,,20,15,341,1,0
impl,25,3,16,3,all-max,,38,2,920,1,0
impl,25,3,16,3,victim-max,0,37,0,920,1,0
impl,25,3,16,3,others-max,0,37,1,920,1,0
impl,25,3,16,3,victim-max,8,37,8,920,1,0
impl,25,3,16,3,others-max,8,37,0,920,1,0
impl,25,3,16,3,victim-max,15,37,15,920,1,0
impl,25,3,16,3,others-max,15,38,2,920,1,0
impl,25,3,16,3,front-max,,22,0,539,1,0
impl,25,3,16,3,back-max,,24,10,575,1,0
impl,25,3,16,3,tail-max,,21,15,341,1,0
impl,25,3,16,5,all-max,,38,0,920,1,0
impl,25,3,16,5,victim-max,0,37,0,920,1,0
impl,25,3,16,5,others-max,0,38,1,920,1,0
impl,25,3,16,5,victim-max,8,37,8,920,1,0
impl,25,3,16,5,others-max,8,38,0,920,1,0
impl,25,3,16,5,victim-max,15,37,15,920,1,0
impl,25,3,16,5,others-max,15,38,0,920,1,0
impl,25,3,16,5,front-max,,22,0,539,1,0
impl,25,3,16,5,back-max,,24,0,575,1,0
impl,25,3,16,5,tail-max,,20,15,341,1,0
impl,25,3,17,1,all-max,,38,4,920,1,0
impl,25,3,17,1,victim-max,0,37,0,920,1,0
impl,25,3,17,1,others-max,0,37,1,920,1,0
impl,25,3,17,1,victim-max,8,37,8,920,1,0
impl,25,3,17,1,others-max,8,37,0,920,1,0
impl,25,3,17,1,victim-max,16,37,16,920,1,0
impl,25,3,17,1,others-max,16,37,0,920,1,0
impl,25,3,17,1,front-max,,23,1,539,1,0
impl,25,3,17,1,back-max,,25,5,575,1,0
impl,25,3,17,1,tail-max,,22,16,341,1,0
impl,25,3,17,2,all-max,,37,0,920,1,0
impl,25,3,17,2,victim-max,0,37,0,920,1,0
impl,25,3,17,2,others-max,0,38,2,920,1,0
impl,25,3,17,2,victim-max,8,37,8,920,1,0
impl,25,3,17,2,others-max,8,37,0,920,1,0
impl,25,3,17,2,victim-max,16,37,16,920,1,0
impl,25,3,17,2,others-max,16,37,0,920,1,0
impl,25,3,17,2,front-max,,23,0,539,1,0
impl,25,3,17,2,back-max,,24,3,575,1,0
impl,25,3,17,2,tail-max,,20,16,341,1,0
impl,25,3,17,3,all-max,,38,2,920,1,0
impl,25,3,17,3,victim-max,0,37,0,920,1,0
impl,25,3,17,3,others-max,0,37,1,920,1,0
impl,25,3,17,3,victim-max,8,37,8,920,1,0
impl,25,3,17,3,others-max,8,37,0,920,1,0
impl,25,3,17,3,victim-max,16,37,16,920,1,0
impl,25,3,17,3,others-max,16,38,2,920,1,0
impl,25,3,17,3,front-max,,22,0,539,1,0
impl,25,3,17,3,back-max,,24,11,575,1,0
impl,25,3,17,3,tail-max,,21,16,341,1,0
impl,25,3,17,5,all-max,,38,0,920,1,0
impl,25,3,17,5,victim-max,0,37,0,920,1,0
impl,25,3,17,5,others-max,0,38,1,920,1,0
impl,25,3,17,5,victim-max,8,37,8,920,1,0
impl,25,3,17,5,others-max,8,38,0,920,1,0
impl,25,3,17,5,victim-max,16,37,16,920,1,0
impl,25,3,17,5,others-max,16,38,0,920,1,0
impl,25,3,17,5,front-max,,22,0,539,1,0
impl,25,3,17,5,back-max,,24,0,575,1,0
impl,25,3,17,5,tail-max,,20,16,341,1,0
impl,25,3,18,1,all-max,,37,0,920,1,0
impl,25,3,18,1,victim-max,0,37,0,920,1,0
impl,25,3,18,1,others-max,0,37,1,920,1,0
impl,25,3,18,1,victim-max,9,37,9,920,1,0
impl,25,3,18,1,others-max,9,37,0,920,1,0
impl,25,3,18,1,victim-max,17,37,17,920,1,0
impl,25,3,18,1,others-max,17,37,0,920,1,0
impl,25,3,18,1,front-max,,23,1,539,1,0
impl,25,3,18,1,back-max,,25,1,575,1,0
impl,25,3,18,1,tail-max,,22,17,341,1,0
impl,25,3,18,2,all-max,,38,3,920,1,0
impl,25,3,18,2,victim-max,0,37,0,920,1,0
impl,25,3,18,2,others-max,0,37,1,920,1,0
impl,25,3,18,2,victim-max,9,37,9,920,1,0
impl,25,3,18,2,others-max,9,37,0,920,1,0
impl,25,3,18,2,victim-max,17,37,17,920,1,0
impl,25,3,18,2,others-max,17,38,1,920,1,0
impl,25,3,18,2,front-max,,23,0,539,1,0
impl,25,3,18,2,back-max,,24,3,575,1,0
impl,25,3,18,2,tail-max,,20,17,341,1,0
impl,25,3,18,3,all-max,,38,2,920,1,0
impl,25,3,18,3,victim-max,0,37,0,920,1,0
impl,25,3,18,3,others-max,0,37,1,920,1,0
impl,25,3,18,3,victim-max,9,37,9,920,1,0
impl,25,3,18,3,others-max,9,37,0,920,1,0
impl,25,3,18,3,victim-max,17,37,17,920,1,0
impl,25,3,18,3,others-max,17,38,2,920,1,0
impl,25,3,18,3,front-max,,22,0,539,1,0
impl,25,3,18,3,back-max,,24,12,575,1,0
impl,25,3,18,3,tail-max,,21,17,341,1,0
impl,25,3,18,5,all-max,,38,0,920,1,0
impl,25,3,18,5,victim-max,0,37,0,920,1,0
impl,25,3,18,5,others-max,0,38,1,920,1,0
impl,25,3,18,5,victim-max,9,37,9,920,1,0
impl,25,3,18,5,others-max,9,38,0,920,1,0
impl,25,3,18,5,victim-max,17,37,17,920,1,0
